Name,Entity Id,Rank type,Rank value,Time span
Philipp Cimiano,2086393978,H-Index,54,Ten Years
David Carmel,2088014474,H-Index,55,Ten Years
Charles L. A. Clarke,2098618034,H-Index,56,Ten Years
Prasenjit Mitra,2109624860,H-Index,57,Ten Years
Irwin King,2121363826,H-Index,58,Ten Years
Donald Metzler,2151486164,H-Index,59,Ten Years
Mark A. Musen,2169034151,H-Index,60,Ten Years
Michael R. Lyu,2227744130,H-Index,61,Ten Years
Tetsuya Sakai,2233707155,H-Index,62,Ten Years
Amit P. Sheth,2295682018,H-Index,63,Ten Years
Ben Carterette,2645247999,H-Index,64,Ten Years
Meng Wang,2915826832,H-Index,65,Ten Years
Lutz Bornmann,98572569,H-Index,66,Ten Years
Gabriella Kazai,114700236,H-Index,67,Ten Years
Kjetil Nørvåg,202808005,H-Index,68,Ten Years
Marcel Worring,286406747,H-Index,69,Ten Years
Sameer K. Antani,327831254,H-Index,70,Ten Years
David A. Ferrucci,658965252,H-Index,71,Ten Years
Martin Potthast,1678657404,H-Index,72,Ten Years
Pablo Castells,2008802352,H-Index,73,Ten Years
Qi Tian,2102216805,H-Index,74,Ten Years
Jianfeng Gao,2104437897,H-Index,75,Ten Years
Michael Bendersky,2112702096,H-Index,76,Ten Years
Xiaofang Zhou,2128990482,H-Index,77,Ten Years
Sophia Ananiadou,2141504082,H-Index,78,Ten Years
Min-Yen Kan,2146273806,H-Index,79,Ten Years
Jamie Callan,2148123616,H-Index,80,Ten Years
Alistair Moffat,2155888323,H-Index,81,Ten Years
Fernando Diaz,2159093489,H-Index,82,Ten Years
Zheng Chen,2425877144,H-Index,83,Ten Years
Mounia Lalmas,46148421,H-Index,84,Ten Years
Dina Demner-Fushman,58165029,H-Index,85,Ten Years
Vanja Josifovski,344688379,H-Index,86,Ten Years
Péter Jacsó,1405284612,H-Index,87,Ten Years
Evangelos Kanoulas,1419676578,H-Index,88,Ten Years
Guido Zuccon,1551779932,H-Index,89,Ten Years
Krzysztof Janowicz,1767269677,H-Index,90,Ten Years
Zhaohui Zheng,2089011938,H-Index,91,Ten Years
Jens Lehmann,2106343576,H-Index,92,Ten Years
Martha Larson,2111809670,H-Index,93,Ten Years
Marc Davis,2116309138,H-Index,94,Ten Years
Hugo Zaragoza,2123875642,H-Index,95,Ten Years
Xing Xie,2125800575,H-Index,96,Ten Years
Djoerd Hiemstra,2125867230,H-Index,97,Ten Years
Enhong Chen,2136372366,H-Index,98,Ten Years
Rodrygo L. T. Santos,2138048039,H-Index,99,Ten Years
Jian-Yun Nie,2149813270,H-Index,100,Ten Years
W. Bruce Croft,2127889770,Saliency,1,All
Susan T. Dumais,676500258,Saliency,2,All
Lawrence Page,2159809079,Saliency,3,All
Prabhakar Raghavan,2195048431,Saliency,4,All
Hector Garcia-Molina,237419955,Saliency,5,All
Gerhard Weikum,514836396,Saliency,6,All
Sergey Brin,2052648321,Saliency,7,All
Ricardo A. Baeza-Yates,528588921,Saliency,8,All
ChengXiang Zhai,2152766206,Saliency,9,All
Christian Bizer,247353998,Saliency,10,All
Ellen M. Voorhees,2047986224,Saliency,11,All
Li Fei-Fei,1984838606,Saliency,12,All
Joseph A. Konstan,2002483998,Saliency,13,All
Maarten de Rijke,401833296,Saliency,14,All
Christopher D. Manning,2149153931,Saliency,15,All
Hinrich Schütze,2035156685,Saliency,16,All
John Riedl,1986422195,Saliency,17,All
Jens Lehmann,2106343576,Saliency,18,All
Jia Deng,2608828817,Saliency,19,All
Sören Auer,1994200327,Saliency,20,All
Li-Jia Li,2115844506,Saliency,21,All
Rajeev Motwani,2034912444,Saliency,22,All
Richard Socher,1964982643,Saliency,23,All
Wei Dong,2947096691,Saliency,24,All
Kai Li,2947931792,Saliency,25,All
Gerard Salton,2101230262,Saliency,26,All
Stephen E. Robertson,2129454193,Saliency,27,All
James Allan,2097030689,Saliency,28,All
Andrew Zisserman,2469405535,Saliency,29,All
Jonathan L. Herlocker,677921955,Saliency,30,All
Berthier A. Ribeiro-Neto,293896549,Saliency,31,All
Amit P. Sheth,2295682018,Saliency,32,All
Marcel Worring,286406747,Saliency,33,All
Henning Müller,2112196210,Saliency,34,All
Chris Buckley,2304167133,Saliency,35,All
C. Lee Giles,2124749556,Saliency,36,All
Wei-Ying Ma,2134693834,Saliency,37,All
Oren Etzioni,57747768,Saliency,38,All
Justin Zobel,2019828590,Saliency,39,All
Jon M. Kleinberg,2261367123,Saliency,40,All
Xu Ben,2857296645,Saliency,41,All
Peer Bork,2068107358,Saliency,42,All
Christiane Fellbaum,2156989404,Saliency,43,All
Alexander Tuzhilin,2057138063,Saliency,44,All
Gediminas Adomavicius,1988164005,Saliency,45,All
Iadh Ounis,336997814,Saliency,46,All
Jiawei Han,2121939561,Saliency,47,All
Alistair Moffat,2155888323,Saliency,48,All
Jimmy J. Lin,2163619555,Saliency,49,All
Amanda Spink,677858554,Saliency,50,All
Bo Pang,2129095822,Saliency,51,All
Ramesh Jain,2133201272,Saliency,52,All
Ian H. Witten,2163446563,Saliency,53,All
Mike Thelwall,40084183,Saliency,54,All
Nick Craswell,2009495402,Saliency,55,All
Ryen W. White,2096583854,Saliency,56,All
Lillian Lee,2124867291,Saliency,57,All
Tat-Seng Chua,2160663097,Saliency,58,All
Eugene Agichtein,2283615530,Saliency,59,All
Alan F. Smeaton,2326079530,Saliency,60,All
John Shawe-Taylor,2215287472,Saliency,61,All
Craig Macdonald,2148910894,Saliency,62,All
Thorsten Joachims,245171893,Saliency,63,All
Chin-Yew Lin,2159460278,Saliency,64,All
Gareth J. F. Jones,2253680186,Saliency,65,All
Nello Cristianini,156417696,Saliency,66,All
Richard Cyganiak,57495579,Saliency,67,All
Zheng Chen,2425877144,Saliency,68,All
Charles L. A. Clarke,2098618034,Saliency,69,All
Shih-Fu Chang,2149341496,Saliency,70,All
Bernard J. Jansen,2157265451,Saliency,71,All
Fabian M. Suchanek,69603646,Saliency,72,All
Mark Sanderson,2168614097,Saliency,73,All
Philip S. Yu,2125104194,Saliency,74,All
Wolfgang Nejdl,2228144965,Saliency,75,All
Byron Dom,2013056967,Saliency,76,All
Ben Shneiderman,668764113,Saliency,77,All
Eduard H. Hovy,2046588481,Saliency,78,All
Rolf Apweiler,332422508,Saliency,79,All
Cathy H. Wu,2133227394,Saliency,80,All
Enrico Motta,2106913481,Saliency,81,All
Bing Liu,2244698799,Saliency,82,All
Luis Gravano,2251396636,Saliency,83,All
J. E. Hirsch,2558798558,Saliency,84,All
Arnold W. M. Smeulders,92229816,Saliency,85,All
Steffen Staab,1941402522,Saliency,86,All
Jaap Kamps,2088944921,Saliency,87,All
Jérôme Euzenat,1501542852,Saliency,88,All
Soumen Chakrabarti,2103349674,Saliency,89,All
Terry Winograd,2091637845,Saliency,90,All
John R. Smith,2142834429,Saliency,91,All
William R. Hersh,407877175,Saliency,92,All
Hsinchun Chen,2157743775,Saliency,93,All
Ji-Rong Wen,2066159008,Saliency,94,All
Surajit Chaudhuri,2163909284,Saliency,95,All
Jaime Teevan,1982462162,Saliency,96,All
Andrei Z. Broder,1970098533,Saliency,97,All
Sebastian Hellmann,2148110125,Saliency,98,All
Georgi Kobilarov,1082517911,Saliency,99,All
Kalervo Järvelin,54234561,Saliency,100,All
Richard Socher,1964982643,Prestige,1,All
Wei Dong,2947096691,Prestige,2,All
Kai Li,2947931792,Prestige,3,All
Xu Ben,2857296645,Prestige,4,All
J. E. Hirsch,2558798558,Prestige,5,All
Li-Jia Li,2115844506,Prestige,6,All
Jia Deng,2608828817,Prestige,7,All
Sergey Brin,2052648321,Prestige,8,All
Georgi Kobilarov,1082517911,Prestige,9,All
Lawrence Page,2159809079,Prestige,10,All
Li Fei-Fei,1984838606,Prestige,11,All
Terry Winograd,2091637845,Prestige,12,All
Rajeev Motwani,2034912444,Prestige,13,All
Nello Cristianini,156417696,Prestige,14,All
Gediminas Adomavicius,1988164005,Prestige,15,All
Jon M. Kleinberg,2261367123,Prestige,16,All
Lillian Lee,2124867291,Prestige,17,All
Richard Cyganiak,57495579,Prestige,18,All
Alexander Tuzhilin,2057138063,Prestige,19,All
Jonathan L. Herlocker,677921955,Prestige,20,All
John Shawe-Taylor,2215287472,Prestige,21,All
Peer Bork,2068107358,Prestige,22,All
Joseph A. Konstan,2002483998,Prestige,23,All
John Riedl,1986422195,Prestige,24,All
Christiane Fellbaum,2156989404,Prestige,25,All
Bo Pang,2129095822,Prestige,26,All
Rolf Apweiler,332422508,Prestige,27,All
Byron Dom,2013056967,Prestige,28,All
Andrew Zisserman,2469405535,Prestige,29,All
Christopher D. Manning,2149153931,Prestige,30,All
Prabhakar Raghavan,2195048431,Prestige,31,All
Christian Bizer,247353998,Prestige,32,All
Jens Lehmann,2106343576,Prestige,33,All
Sebastian Hellmann,2148110125,Prestige,34,All
Hinrich Schütze,2035156685,Prestige,35,All
Fabian M. Suchanek,69603646,Prestige,36,All
Thorsten Joachims,245171893,Prestige,37,All
Oren Etzioni,57747768,Prestige,38,All
Sören Auer,1994200327,Prestige,39,All
Cathy H. Wu,2133227394,Prestige,40,All
Bing Liu,2244698799,Prestige,41,All
Berthier A. Ribeiro-Neto,293896549,Prestige,42,All
Hector Garcia-Molina,237419955,Prestige,43,All
Jérôme Euzenat,1501542852,Prestige,44,All
Soumen Chakrabarti,2103349674,Prestige,45,All
Susan T. Dumais,676500258,Prestige,46,All
Chris Buckley,2304167133,Prestige,47,All
Jaime Teevan,1982462162,Prestige,48,All
Ramesh Jain,2133201272,Prestige,49,All
Ben Shneiderman,668764113,Prestige,50,All
Luis Gravano,2251396636,Prestige,51,All
Ian H. Witten,2163446563,Prestige,52,All
Chin-Yew Lin,2159460278,Prestige,53,All
Steffen Staab,1941402522,Prestige,54,All
Jiawei Han,2121939561,Prestige,55,All
Eugene Agichtein,2283615530,Prestige,56,All
Arnold W. M. Smeulders,92229816,Prestige,57,All
W. Bruce Croft,2127889770,Prestige,58,All
Andrei Z. Broder,1970098533,Prestige,59,All
Ellen M. Voorhees,2047986224,Prestige,60,All
Shih-Fu Chang,2149341496,Prestige,61,All
Ricardo A. Baeza-Yates,528588921,Prestige,62,All
Gerhard Weikum,514836396,Prestige,63,All
Marcel Worring,286406747,Prestige,64,All
Philip S. Yu,2125104194,Prestige,65,All
Enrico Motta,2106913481,Prestige,66,All
Mike Thelwall,40084183,Prestige,67,All
Amit P. Sheth,2295682018,Prestige,68,All
ChengXiang Zhai,2152766206,Prestige,69,All
Surajit Chaudhuri,2163909284,Prestige,70,All
Eduard H. Hovy,2046588481,Prestige,71,All
Ji-Rong Wen,2066159008,Prestige,72,All
Stephen E. Robertson,2129454193,Prestige,73,All
John R. Smith,2142834429,Prestige,74,All
Alistair Moffat,2155888323,Prestige,75,All
Bernard J. Jansen,2157265451,Prestige,76,All
Gerard Salton,2101230262,Prestige,77,All
Wolfgang Nejdl,2228144965,Prestige,78,All
Wei-Ying Ma,2134693834,Prestige,79,All
Tat-Seng Chua,2160663097,Prestige,80,All
Zheng Chen,2425877144,Prestige,81,All
Justin Zobel,2019828590,Prestige,82,All
Nick Craswell,2009495402,Prestige,83,All
Kalervo Järvelin,54234561,Prestige,84,All
James Allan,2097030689,Prestige,85,All
Amanda Spink,677858554,Prestige,86,All
Charles L. A. Clarke,2098618034,Prestige,87,All
C. Lee Giles,2124749556,Prestige,88,All
Jimmy J. Lin,2163619555,Prestige,89,All
Hsinchun Chen,2157743775,Prestige,90,All
Henning Müller,2112196210,Prestige,91,All
Ryen W. White,2096583854,Prestige,92,All
Craig Macdonald,2148910894,Prestige,93,All
Maarten de Rijke,401833296,Prestige,94,All
Iadh Ounis,336997814,Prestige,95,All
William R. Hersh,407877175,Prestige,96,All
Alan F. Smeaton,2326079530,Prestige,97,All
Mark Sanderson,2168614097,Prestige,98,All
Gareth J. F. Jones,2253680186,Prestige,99,All
Jaap Kamps,2088944921,Prestige,100,All
Gerard Salton,2101230262,Citations*,1,All
Lawrence Page,2159809079,Citations*,2,All
Sergey Brin,2052648321,Citations*,3,All
W. Bruce Croft,2127889770,Citations*,4,All
Susan T. Dumais,676500258,Citations*,5,All
Ricardo A. Baeza-Yates,528588921,Citations*,6,All
Rajeev Motwani,2034912444,Citations*,7,All
Teuvo Kohonen,1987283919,Citations*,8,All
Chris Buckley,2304167133,Citations*,9,All
Ellen M. Voorhees,2047986224,Citations*,10,All
Berthier A. Ribeiro-Neto,293896549,Citations*,11,All
Steven Kay,2132136888,Citations*,12,All
Christiane Fellbaum,2156989404,Citations*,13,All
Hector Garcia-Molina,237419955,Citations*,14,All
Stephen E. Robertson,2129454193,Citations*,15,All
John Shawe-Taylor,2215287472,Citations*,16,All
Thomas K. Landauer,2114332599,Citations*,17,All
Nello Cristianini,156417696,Citations*,18,All
Joseph A. Konstan,2002483998,Citations*,19,All
Prabhakar Raghavan,2195048431,Citations*,20,All
Terry Winograd,2091637845,Citations*,21,All
M. J. Mcgill,2504867160,Citations*,22,All
Ben Shneiderman,668764113,Citations*,23,All
John Riedl,1986422195,Citations*,24,All
George W. Furnas,2019832499,Citations*,25,All
Scott Deerwester,2344158152,Citations*,26,All
Jon M. Kleinberg,2261367123,Citations*,27,All
Richard A. Harshman,2004554093,Citations*,28,All
Marcel Worring,286406747,Citations*,29,All
Jonathan L. Herlocker,677921955,Citations*,30,All
ChengXiang Zhai,2152766206,Citations*,31,All
Ramesh Jain,2133201272,Citations*,32,All
James Allan,2097030689,Citations*,33,All
Hinrich Schütze,2035156685,Citations*,34,All
Jean Serra,2136642730,Citations*,35,All
Byron Dom,2013056967,Citations*,36,All
Gerhard Weikum,514836396,Citations*,37,All
Arnold W. M. Smeulders,92229816,Citations*,38,All
Peer Bork,2068107358,Citations*,39,All
Christopher D. Manning,2149153931,Citations*,40,All
Oren Etzioni,57747768,Citations*,41,All
Amanda Spink,677858554,Citations*,42,All
Li Fei-Fei,1984838606,Citations*,43,All
Robert Philip Weber,2650399773,Citations*,44,All
Alexander Tuzhilin,2057138063,Citations*,45,All
Gediminas Adomavicius,1988164005,Citations*,46,All
Rolf Apweiler,332422508,Citations*,47,All
Marti A. Hearst,2169348332,Citations*,48,All
Justin Zobel,2019828590,Citations*,49,All
Jia Deng,2608828817,Citations*,50,All
Christian Bizer,247353998,Citations*,51,All
Li-Jia Li,2115844506,Citations*,52,All
Richard Socher,1964982643,Citations*,53,All
Wei Dong,2947096691,Citations*,54,All
Kai Li,2947931792,Citations*,55,All
John A. Swets,1231210275,Citations*,56,All
Cathy H. Wu,2133227394,Citations*,57,All
Dragutin Petkovic,2073766069,Citations*,58,All
Chin-Yew Lin,2159460278,Citations*,59,All
Hsinchun Chen,2157743775,Citations*,60,All
Nicholas J. Belkin,682752941,Citations*,61,All
Donna Harman,2170802329,Citations*,62,All
Steffen Staab,1941402522,Citations*,63,All
Alistair Moffat,2155888323,Citations*,64,All
Hongzhan Huang,2115999401,Citations*,65,All
Michele Magrane,2086987877,Citations*,66,All
Shih-Fu Chang,2149341496,Citations*,67,All
Bernard J. Jansen,2157265451,Citations*,68,All
Wei-Ying Ma,2134693834,Citations*,69,All
Amit P. Sheth,2295682018,Citations*,70,All
Thorsten Joachims,245171893,Citations*,71,All
Amarnath Gupta,2138312864,Citations*,72,All
Rodrigo Lopez,2146468246,Citations*,73,All
James P. Callan,2017816310,Citations*,74,All
Myron Flickner,2034196114,Citations*,75,All
Luis Gravano,2251396636,Citations*,76,All
Ian H. Witten,2163446563,Citations*,77,All
Kalervo Järvelin,54234561,Citations*,78,All
Chung-Shu Yang,2428837847,Citations*,79,All
Nicole Redaschi,76210181,Citations*,80,All
Soumen Chakrabarti,2103349674,Citations*,81,All
Darren A. Natale,2111642879,Citations*,82,All
Jens Lehmann,2106343576,Citations*,83,All
Thomas Hofmann,2240984066,Citations*,84,All
Jennifer Widom,671527850,Citations*,85,All
Eduard H. Hovy,2046588481,Citations*,86,All
Lillian Lee,2124867291,Citations*,87,All
Andrew Zisserman,2469405535,Citations*,88,All
Maarten de Rijke,401833296,Citations*,89,All
Winona C. Barker,2114243873,Citations*,90,All
Sören Auer,1994200327,Citations*,91,All
Peter Cornelius Yanker,1972902291,Citations*,92,All
John R. Smith,2142834429,Citations*,93,All
Paul Glasziou,2250458326,Citations*,94,All
Bo Pang,2129095822,Citations*,95,All
Surajit Chaudhuri,2163909284,Citations*,96,All
Patrick M. Bossuyt,2946200714,Citations*,97,All
Constantine Gatsonis,1274387357,Citations*,98,All
Stephen A. Bustin,111208666,Citations*,99,All
Les Irwig,214158440,Citations*,100,All
Maarten de Rijke,401833296,Publications,1,All
W. Bruce Croft,2127889770,Publications,2,All
Jaap Kamps,2088944921,Publications,3,All
Gareth J. F. Jones,2253680186,Publications,4,All
Djoerd Hiemstra,2125867230,Publications,5,All
Alan F. Smeaton,2326079530,Publications,6,All
名和 小太郎,2258082722,Publications,7,All
Katsumi Tanaka,2100196114,Publications,8,All
Mark Sanderson,2168614097,Publications,9,All
Iadh Ounis,336997814,Publications,10,All
Fabio Crestani,2303795236,Publications,11,All
Gerhard Weikum,514836396,Publications,12,All
Mounia Lalmas,46148421,Publications,13,All
Joemon M. Jose,2167481407,Publications,14,All
James Allan,2097030689,Publications,15,All
Henning Müller,2112196210,Publications,16,All
ChengXiang Zhai,2152766206,Publications,17,All
Gerard Salton,2101230262,Publications,18,All
Ricardo A. Baeza-Yates,528588921,Publications,19,All
C. Lee Giles,2124749556,Publications,20,All
Norbert Fuhr,103064199,Publications,21,All
Stephen E. Robertson,2129454193,Publications,22,All
William R. Hersh,407877175,Publications,23,All
Craig Macdonald,2148910894,Publications,24,All
Ellen M. Voorhees,2047986224,Publications,25,All
Ryen W. White,2096583854,Publications,26,All
Leif Azzopardi,2163026013,Publications,27,All
Jimmy J. Lin,2163619555,Publications,28,All
Edward A. Fox,2159046469,Publications,29,All
Douglas W. Oard,7916806,Publications,30,All
Justin Zobel,2019828590,Publications,31,All
Amanda Spink,677858554,Publications,32,All
Wei-Ying Ma,2134693834,Publications,33,All
Paul D. Clough,2076045280,Publications,34,All
Ophir Frieder,1975479660,Publications,35,All
Nick Craswell,2009495402,Publications,36,All
Susan T. Dumais,676500258,Publications,37,All
Charles L. A. Clarke,2098618034,Publications,38,All
Guido Zuccon,1551779932,Publications,39,All
Shlomo Geva,2078703649,Publications,40,All
Jian-Yun Nie,2149813270,Publications,41,All
Nicholas J. Belkin,682752941,Publications,42,All
Alistair Moffat,2155888323,Publications,43,All
Mohand Boughanem,2780733893,Publications,44,All
Tat-Seng Chua,2160663097,Publications,45,All
Paolo Rosso,2157200871,Publications,46,All
Zheng Chen,2425877144,Publications,47,All
Yuefeng Li,2122434521,Publications,48,All
Wessel Kraaij,74964845,Publications,49,All
Hsinchun Chen,2157743775,Publications,50,All
Amit P. Sheth,2295682018,Publications,51,All
Clement T. Yu,2102819664,Publications,52,All
Nicola Ferro,2150237769,Publications,53,All
Noriko Kando,343307178,Publications,54,All
Bernard J. Jansen,2157265451,Publications,55,All
Arjen P. de Vries,2625705294,Publications,56,All
Wolfgang Nejdl,2228144965,Publications,57,All
Gabriella Pasi,280681230,Publications,58,All
Marcel Worring,286406747,Publications,59,All
Donna Harman,2170802329,Publications,60,All
Tetsuya Sakai,2233707155,Publications,61,All
Kalervo Järvelin,54234561,Publications,62,All
Xueqi Cheng,2129598186,Publications,63,All
Marcos André Gonçalves,2115586749,Publications,64,All
Benno Stein,2134393620,Publications,65,All
Min Zhang,2526008467,Publications,66,All
Falk Scholer,1970689224,Publications,67,All
Hsin-Hsi Chen,2102355148,Publications,68,All
Ralf Schenkel,2023575604,Publications,69,All
Krisztian Balog,2100338238,Publications,70,All
Dina Demner-Fushman,58165029,Publications,71,All
Dawei Song,2113829419,Publications,72,All
Mike Thelwall,40084183,Publications,73,All
Alexander G. Hauptmann,2113269357,Publications,74,All
John R. Smith,2142834429,Publications,75,All
George R. Thoma,2120077647,Publications,76,All
Peter Willett,2191278634,Publications,77,All
Gabriella Kazai,114700236,Publications,78,All
Ian Ruthven,1993639548,Publications,79,All
Andrew Trotman,2110053611,Publications,80,All
Jamie Callan,2148123616,Publications,81,All
Yue Xu,2098436618,Publications,82,All
Hector Garcia-Molina,237419955,Publications,83,All
Yong Yu,2119244895,Publications,84,All
Eduard H. Hovy,2046588481,Publications,85,All
James J. Cimino,557438043,Publications,86,All
Stefan M. Rüger,1385431002,Publications,87,All
Sophia Ananiadou,2141504082,Publications,88,All
Thomas Mandl,330191715,Publications,89,All
Johannes Leveling,684296984,Publications,90,All
Marie-Francine Moens,1931663571,Publications,91,All
Weiyi Meng,2120241213,Publications,92,All
Philip S. Yu,2125104194,Publications,93,All
Pavel Serdyukov,2130450538,Publications,94,All
Julio Gonzalo,2250691864,Publications,95,All
Giovanni Semeraro,176830254,Publications,96,All
Jussi Karlgren,1073530958,Publications,97,All
Maristella Agosti,2003927988,Publications,98,All
Marijn Koolen,2165198141,Publications,99,All
Adam Jatowt,13250842,Publications,100,All
W. Bruce Croft,2127889770,H-Index,1,All
Susan T. Dumais,676500258,H-Index,2,All
Ellen M. Voorhees,2047986224,H-Index,3,All
Gerard Salton,2101230262,H-Index,4,All
Stephen E. Robertson,2129454193,H-Index,5,All
James Allan,2097030689,H-Index,6,All
Wei-Ying Ma,2134693834,H-Index,7,All
Hector Garcia-Molina,237419955,H-Index,8,All
ChengXiang Zhai,2152766206,H-Index,9,All
Ricardo A. Baeza-Yates,528588921,H-Index,10,All
Gerhard Weikum,514836396,H-Index,11,All
Justin Zobel,2019828590,H-Index,12,All
Maarten de Rijke,401833296,H-Index,13,All
Amanda Spink,677858554,H-Index,14,All
William R. Hersh,407877175,H-Index,15,All
Hsinchun Chen,2157743775,H-Index,16,All
Nick Craswell,2009495402,H-Index,17,All
Ryen W. White,2096583854,H-Index,18,All
Clement T. Yu,2102819664,H-Index,19,All
Zheng Chen,2425877144,H-Index,20,All
Alan F. Smeaton,2326079530,H-Index,21,All
James P. Callan,2017816310,H-Index,22,All
Alexander G. Hauptmann,2113269357,H-Index,23,All
Chris Buckley,2304167133,H-Index,24,All
Mike Thelwall,40084183,H-Index,25,All
Shih-Fu Chang,2149341496,H-Index,26,All
Mark Sanderson,2168614097,H-Index,27,All
Norbert Fuhr,103064199,H-Index,28,All
C. Lee Giles,2124749556,H-Index,29,All
Bernard J. Jansen,2157265451,H-Index,30,All
Surajit Chaudhuri,2163909284,H-Index,31,All
Henning Müller,2112196210,H-Index,32,All
Jimmy J. Lin,2163619555,H-Index,33,All
Iadh Ounis,336997814,H-Index,34,All
Alistair Moffat,2155888323,H-Index,35,All
Amit P. Sheth,2295682018,H-Index,36,All
Charles L. A. Clarke,2098618034,H-Index,37,All
Donna Harman,2170802329,H-Index,38,All
Luis Gravano,2251396636,H-Index,39,All
Mounia Lalmas,46148421,H-Index,40,All
Eric Horvitz,1970391018,H-Index,41,All
Tat-Seng Chua,2160663097,H-Index,42,All
Nicholas J. Belkin,682752941,H-Index,43,All
Ji-Rong Wen,2066159008,H-Index,44,All
Weiyi Meng,2120241213,H-Index,45,All
Douglas W. Oard,7916806,H-Index,46,All
Ian Soboroff,2031005049,H-Index,47,All
Enrico Motta,2106913481,H-Index,48,All
Jiawei Han,2121939561,H-Index,49,All
John R. Smith,2142834429,H-Index,50,All
Dragomir R. Radev,678127074,H-Index,51,All
Gareth J. F. Jones,2253680186,H-Index,52,All
Marcel Worring,286406747,H-Index,53,All
Ben Shneiderman,668764113,H-Index,54,All
Eduard H. Hovy,2046588481,H-Index,55,All
Craig Macdonald,2148910894,H-Index,56,All
Jian-Yun Nie,2149813270,H-Index,57,All
Chin-Yew Lin,2159460278,H-Index,58,All
Jonathan J. Hull,2267811419,H-Index,59,All
Eugene Agichtein,2283615530,H-Index,60,All
Oren Etzioni,57747768,H-Index,61,All
Kathleen R. McKeown,613661480,H-Index,62,All
David Carmel,2088014474,H-Index,63,All
Yong Yu,2119244895,H-Index,64,All
Philip S. Yu,2125104194,H-Index,65,All
Hang Li,2128739099,H-Index,66,All
Peter Willett,2191278634,H-Index,67,All
Wolfgang Nejdl,2228144965,H-Index,68,All
Lei Zhang,2515194545,H-Index,69,All
Steffen Staab,1941402522,H-Index,70,All
Jaime Teevan,1982462162,H-Index,71,All
Cees G. M. Snoek,1997891640,H-Index,72,All
Philipp Cimiano,2086393978,H-Index,73,All
Thomas S. Huang,2149631809,H-Index,74,All
Andrei Z. Broder,1970098533,H-Index,75,All
Loet Leydesdorff,1993486354,H-Index,76,All
Jaap Kamps,2088944921,H-Index,77,All
Jianfeng Gao,2104437897,H-Index,78,All
Min-Yen Kan,2146273806,H-Index,79,All
Jamie Callan,2148123616,H-Index,80,All
Xian-Sheng Hua,2165599877,H-Index,81,All
Eric D. Brill,2237822638,H-Index,82,All
Kalervo Järvelin,54234561,H-Index,83,All
Berthier A. Ribeiro-Neto,293896549,H-Index,84,All
Paul D. Clough,2076045280,H-Index,85,All
Hugo Zaragoza,2123875642,H-Index,86,All
Djoerd Hiemstra,2125867230,H-Index,87,All
Edward A. Fox,2159046469,H-Index,88,All
Ian H. Witten,2163446563,H-Index,89,All
Joemon M. Jose,2167481407,H-Index,90,All
Marti A. Hearst,2169348332,H-Index,91,All
Fabio Crestani,2303795236,H-Index,92,All
James J. Cimino,557438043,H-Index,93,All
Evgeniy Gabrilovich,1804802447,H-Index,94,All
C. J. van Rijsbergen,1999182239,H-Index,95,All
Pablo Castells,2008802352,H-Index,96,All
Marcos André Gonçalves,2115586749,H-Index,97,All
Aixin Sun,2124989948,H-Index,98,All
Benno Stein,2134393620,H-Index,99,All
Donald Metzler,2151486164,H-Index,100,All
