Name,Entity Id,Rank type,Rank value,Time span
Paolo Rosso,2157200871,Prestige,99,Ten Years
Iryna Gurevych,40109512,Prestige,100,Ten Years
Christopher D. Manning,2149153931,Citations*,1,Ten Years
Tomas Mikolov,292626543,Citations*,2,Ten Years
Jeffrey Dean,2429370538,Citations*,3,Ten Years
Yoshua Bengio,161269817,Citations*,4,Ten Years
Gregory S. Corrado,2107276858,Citations*,5,Ten Years
Kai Chen,2146330397,Citations*,6,Ten Years
Ilya Sutskever,215131072,Citations*,7,Ten Years
Richard Socher,1964982643,Citations*,8,Ten Years
Kyunghyun Cho,2462121670,Citations*,9,Ten Years
Quoc V. Le,2148448995,Citations*,10,Ten Years
Dzmitry Bahdanau,2509101809,Citations*,11,Ten Years
Daniel Jurafsky,2089131864,Citations*,12,Ten Years
Jason Weston,2945754415,Citations*,13,Ten Years
Oriol Vinyals,2634174050,Citations*,14,Ten Years
Andrew Y. Ng,2104401652,Citations*,15,Ten Years
Noah A. Smith,2250998000,Citations*,16,Ten Years
Chris Dyer,2119216958,Citations*,17,Ten Years
Jeffrey Pennington,2517910439,Citations*,18,Ten Years
Bart van Merriënboer,256273151,Citations*,19,Ten Years
Holger Schwenk,2160549261,Citations*,20,Ten Years
Roberto Navigli,3356812,Citations*,21,Ten Years
Li Deng,2101552792,Citations*,22,Ten Years
Phil Blunsom,297118547,Citations*,23,Ten Years
Philipp Koehn,2647056301,Citations*,24,Ten Years
Chris Callison-Burch,718457853,Citations*,25,Ten Years
Joakim Nivre,70153750,Citations*,26,Ten Years
Marco Baroni,2318310288,Citations*,27,Ten Years
Christopher Potts,2114426036,Citations*,28,Ten Years
Caglar Gulcehre,152899538,Citations*,29,Ten Years
Aaron C. Courville,2328522601,Citations*,30,Ten Years
Mirella Lapata,2019867208,Citations*,31,Ten Years
Jianfeng Gao,2104437897,Citations*,32,Ten Years
Yoon Kim,2516971438,Citations*,33,Ten Years
Paul Smolensky,350473989,Citations*,34,Ten Years
Alan Prince,2106782824,Citations*,35,Ten Years
Xiaodong He,2106698597,Citations*,36,Ten Years
Fethi Bougares,184786478,Citations*,37,Ten Years
Dan Roth,2122007671,Citations*,38,Ten Years
David M. Blei,2289542319,Citations*,39,Ten Years
Steven Bethard,2133231644,Citations*,40,Ten Years
Pascal Vincent,2397241174,Citations*,41,Ten Years
Saif M. Mohammad,2105560112,Citations*,42,Ten Years
Yoav Goldberg,2144962531,Citations*,43,Ten Years
Ronan Collobert,130200899,Citations*,44,Ten Years
Luke S. Zettlemoyer,334758317,Citations*,45,Ten Years
Rada Mihalcea,2068190112,Citations*,46,Ten Years
Geoffrey Zweig,2090483681,Citations*,47,Ten Years
Alan Ritter,2154095546,Citations*,48,Ten Years
D. Klein,2618175022,Citations*,49,Ten Years
John Bauer,2607791192,Citations*,50,Ten Years
Pavel P. Kuksa,371500171,Citations*,51,Ten Years
Brendan O'Connor,2342552992,Citations*,52,Ten Years
Léon Bottou,712415982,Citations*,53,Ten Years
Koray Kavukcuoglu,1111049960,Citations*,54,Ten Years
Michael Karlen,2018810797,Citations*,55,Ten Years
James H. Martin,2154435596,Citations*,56,Ten Years
Peter D. Turney,2084625574,Citations*,57,Ten Years
Oren Etzioni,57747768,Citations*,58,Ten Years
Jun’ichi Tsujii,710867540,Citations*,59,Ten Years
David McClosky,2113976098,Citations*,60,Ten Years
Marc Brysbaert,24323327,Citations*,61,Ten Years
Bing Liu,2244698799,Citations*,62,Ten Years
Mihai Surdeanu,39770428,Citations*,63,Ten Years
Eduard H. Hovy,2046588481,Citations*,64,Ten Years
Jenny Rose Finkel,2111429548,Citations*,65,Ten Years
Percy Liang,2171686691,Citations*,66,Ten Years
Ting Liu,2142255895,Citations*,67,Ten Years
Edward Grefenstette,12494109,Citations*,68,Ten Years
Ryan T. McDonald,2336868835,Citations*,69,Ten Years
Wen-tau Yih,2116578203,Citations*,70,Ten Years
Steven Bird,2120683996,Citations*,71,Ten Years
Mona T. Diab,2124289572,Citations*,72,Ten Years
Dipanjan Das,2181087466,Citations*,73,Ten Years
Erik Cambria,2806062742,Citations*,74,Ten Years
Nizar Habash,2025107431,Citations*,75,Ten Years
Timothy Baldwin,2436269535,Citations*,76,Ten Years
Preslav Nakov,1989325080,Citations*,77,Ten Years
Lukas Burget,2091894999,Citations*,78,Ten Years
Tom M. Mitchell,2151014374,Citations*,79,Ten Years
Daniel Povey,2779265140,Citations*,80,Ten Years
Samy Bengio,2016539005,Citations*,81,Ten Years
Dong Yu,2103789662,Citations*,82,Ten Years
Rion Snow,2144630512,Citations*,83,Ten Years
Ewan Klein,2108735911,Citations*,84,Ten Years
Andrej Karpathy,46106380,Citations*,85,Ten Years
Yejin Choi,2133417374,Citations*,86,Ten Years
Eneko Agirre,1956093140,Citations*,87,Ten Years
Ronan Collobert,2944425899,Citations*,88,Ten Years
Björn W. Schuller,2079380910,Citations*,89,Ten Years
Thang Luong,2251056627,Citations*,90,Ten Years
Edward Loper,1524421012,Citations*,91,Ten Years
David M. W. Powers,2140899347,Citations*,92,Ten Years
Christof Monz,2109806231,Citations*,93,Ten Years
Antoine Bordes,2160652726,Citations*,94,Ten Years
Danielle S. McNamara,2220320017,Citations*,95,Ten Years
Oriol Vinyals,2921330922,Citations*,96,Ten Years
Slav Petrov,2344539050,Citations*,97,Ten Years
Arnab Ghoshal,2289669855,Citations*,98,Ten Years
Karel Vesely,2087441203,Citations*,99,Ten Years
Claire Cardie,229573375,Citations*,100,Ten Years
Pushpak Bhattacharyya,2156071728,Publications,1,Ten Years
Iryna Gurevych,40109512,Publications,2,Ten Years
Andy Way,2110815193,Publications,3,Ten Years
Paolo Rosso,2157200871,Publications,4,Ten Years
Nizar Habash,2025107431,Publications,5,Ten Years
Danielle S. McNamara,2220320017,Publications,6,Ten Years
Joakim Nivre,70153750,Publications,7,Ten Years
Christopher D. Manning,2149153931,Publications,8,Ten Years
Hermann Ney,2293758362,Publications,9,Ten Years
Dan Roth,2122007671,Publications,10,Ten Years
Qun Liu,2573745738,Publications,11,Ten Years
Noah A. Smith,2250998000,Publications,12,Ten Years
Yuji Matsumoto,2131749055,Publications,13,Ten Years
Philipp Koehn,2647056301,Publications,14,Ten Years
Rada Mihalcea,2068190112,Publications,15,Ten Years
Timothy Baldwin,2436269535,Publications,16,Ten Years
Graham Neubig,277131583,Publications,17,Ten Years
Lucia Specia,321534654,Publications,18,Ten Years
Satoshi Nakamura,2209481840,Publications,19,Ten Years
Martha Palmer,2135488253,Publications,20,Ten Years
Sivaji Bandyopadhyay,2121266603,Publications,21,Ten Years
Alexander F. Gelbukh,331132414,Publications,22,Ten Years
Mona T. Diab,2124289572,Publications,23,Ten Years
Sadao Kurohashi,112209514,Publications,24,Ten Years
Jun’ichi Tsujii,710867540,Publications,25,Ten Years
Chris Dyer,2119216958,Publications,26,Ten Years
R. E. Batchelor,2490521720,Publications,27,Ten Years
Haizhou Li,2096728398,Publications,28,Ten Years
Chu-Ren Huang,2115489339,Publications,29,Ten Years
Preslav Nakov,1989325080,Publications,30,Ten Years
Eduard H. Hovy,2046588481,Publications,31,Ten Years
Eiichiro Sumita,100988613,Publications,32,Ten Years
Chris Callison-Burch,718457853,Publications,33,Ten Years
Marie-Francine Moens,1931663571,Publications,34,Ten Years
Ting Liu,2142255895,Publications,35,Ten Years
Guodong Zhou,2147795187,Publications,36,Ten Years
Min Zhang,2428533358,Publications,37,Ten Years
Dilek Hakkani-Tür,2090472531,Publications,38,Ten Years
Alessandro Moschitti,48142092,Publications,39,Ten Years
Walter Daelemans,2234963844,Publications,40,Ten Years
Piek Vossen,2153862313,Publications,41,Ten Years
Mirella Lapata,2019867208,Publications,42,Ten Years
Josef van Genabith,93711912,Publications,43,Ten Years
Veronique Hoste,2227650618,Publications,44,Ten Years
Sophia Ananiadou,2141504082,Publications,45,Ten Years
Erik Cambria,2806062742,Publications,46,Ten Years
Ido Dagan,356610775,Publications,47,Ten Years
Owen Rambow,2042484151,Publications,48,Ten Years
Fuji Ren,2131525672,Publications,49,Ten Years
Arthur C. Graesser,197912803,Publications,50,Ten Years
James Pustejovsky,1991518691,Publications,51,Ten Years
Alex Waibel,2061074560,Publications,52,Ten Years
Eneko Agirre,1956093140,Publications,53,Ten Years
Horacio Saggion,157790613,Publications,54,Ten Years
Hinrich Schütze,2035156685,Publications,55,Ten Years
Ming Zhou,2143584880,Publications,56,Ten Years
Chengqing Zong,2160997121,Publications,57,Ten Years
Jörg Tiedemann,1899304389,Publications,58,Ten Years
Oliver Lemon,275989945,Publications,59,Ten Years
Marco Baroni,2318310288,Publications,60,Ten Years
Roberto Navigli,3356812,Publications,61,Ten Years
Scott A. Crossley,2155955995,Publications,62,Ten Years
Alessandro Lenci,437040006,Publications,63,Ten Years
Anna Korhonen,2110381519,Publications,64,Ten Years
Daniel Jurafsky,2089131864,Publications,65,Ten Years
Nikola Ljubešić,1207396082,Publications,66,Ten Years
Wolfgang Minker,1976697852,Publications,67,Ten Years
Jianfeng Gao,2104437897,Publications,68,Ten Years
Massimo Poesio,314690538,Publications,69,Ten Years
Alan W. Black,2138706875,Publications,70,Ten Years
Kevin Knight,2330030585,Publications,71,Ten Years
Leo Wanner,1828080704,Publications,72,Ten Years
Maciej Piasecki,2000608503,Publications,73,Ten Years
Philipp Cimiano,2086393978,Publications,74,Ten Years
Benjamin Van Durme,2113965177,Publications,75,Ten Years
K. P. Soman,2430005511,Publications,76,Ten Years
Muñoz Baell,2087118541,Publications,77,Ten Years
Irma María,2151162878,Publications,78,Ten Years
耕己 小浜,2732219054,Publications,79,Ten Years
Hans Uszkoreit,61376119,Publications,80,Ten Years
Eric Atwell,2098126988,Publications,81,Ten Years
Dipti Misra Sharma,2146442305,Publications,82,Ten Years
Kentaro Inui,2084773436,Publications,83,Ten Years
Shrikanth Narayanan,2171036777,Publications,84,Ten Years
D. Klein,2618175022,Publications,85,Ten Years
Angela D. Friederici,320532414,Publications,86,Ten Years
Chris Biemann,1441874829,Publications,87,Ten Years
Vasile Rus,2012676518,Publications,88,Ten Years
Anders Søgaard,2100615786,Publications,89,Ten Years
Asif Ekbal,2292569446,Publications,90,Ten Years
Heng Ji,2617049578,Publications,91,Ten Years
David R. Traum,693463813,Publications,92,Ten Years
Yusuke Miyao,2036428500,Publications,93,Ten Years
Kevin Duh,2046721439,Publications,94,Ten Years
Xiaodong He,2106698597,Publications,95,Ten Years
Emiel Krahmer,2128248289,Publications,96,Ten Years
Veronika Vincze,2144956867,Publications,97,Ten Years
Trevor Cohn,2198766192,Publications,98,Ten Years
Li Deng,2101552792,Publications,99,Ten Years
James R. Glass,2154846939,Publications,100,Ten Years
Christopher D. Manning,2149153931,H-Index,1,Ten Years
Noah A. Smith,2250998000,H-Index,2,Ten Years
Chris Dyer,2119216958,H-Index,3,Ten Years
Mirella Lapata,2019867208,H-Index,4,Ten Years
Daniel Jurafsky,2089131864,H-Index,5,Ten Years
Joakim Nivre,70153750,H-Index,6,Ten Years
Chris Callison-Burch,718457853,H-Index,7,Ten Years
Rada Mihalcea,2068190112,H-Index,8,Ten Years
D. Klein,2618175022,H-Index,9,Ten Years
Roberto Navigli,3356812,H-Index,10,Ten Years
Jianfeng Gao,2104437897,H-Index,11,Ten Years
Philipp Koehn,2647056301,H-Index,12,Ten Years
Phil Blunsom,297118547,H-Index,13,Ten Years
Jun’ichi Tsujii,710867540,H-Index,14,Ten Years
Nizar Habash,2025107431,H-Index,15,Ten Years
Alessandro Moschitti,48142092,H-Index,16,Ten Years
Luke S. Zettlemoyer,334758317,H-Index,17,Ten Years
Preslav Nakov,1989325080,H-Index,18,Ten Years
Dan Roth,2122007671,H-Index,19,Ten Years
Mona T. Diab,2124289572,H-Index,20,Ten Years
Marco Baroni,2318310288,H-Index,21,Ten Years
Hwee Tou Ng,2146810117,H-Index,22,Ten Years
Hermann Ney,2293758362,H-Index,23,Ten Years
Erik Cambria,2806062742,H-Index,24,Ten Years
Iryna Gurevych,40109512,H-Index,25,Ten Years
Eneko Agirre,1956093140,H-Index,26,Ten Years
Li Deng,2101552792,H-Index,27,Ten Years
Ting Liu,2142255895,H-Index,28,Ten Years
Yoav Goldberg,2144962531,H-Index,29,Ten Years
Paolo Rosso,2157200871,H-Index,30,Ten Years
Yoshua Bengio,161269817,H-Index,31,Ten Years
Richard Socher,1964982643,H-Index,32,Ten Years
Regina Barzilay,2080327427,H-Index,33,Ten Years
Saif M. Mohammad,2105560112,H-Index,34,Ten Years
Xiaodong He,2106698597,H-Index,35,Ten Years
Ming Zhou,2143584880,H-Index,36,Ten Years
Percy Liang,2171686691,H-Index,37,Ten Years
Timothy Baldwin,2436269535,H-Index,38,Ten Years
Guergana Savova,705491505,H-Index,39,Ten Years
Danielle S. McNamara,2220320017,H-Index,40,Ten Years
Kevin Knight,2330030585,H-Index,41,Ten Years
Ido Dagan,356610775,H-Index,42,Ten Years
Marie-Francine Moens,1931663571,H-Index,43,Ten Years
Eduard H. Hovy,2046588481,H-Index,44,Ten Years
Yejin Choi,2133417374,H-Index,45,Ten Years
Martha Palmer,2135488253,H-Index,46,Ten Years
Raymond J. Mooney,2167433806,H-Index,47,Ten Years
Lucia Specia,321534654,H-Index,48,Ten Years
Philip Resnik,574844396,H-Index,49,Ten Years
James Pustejovsky,1991518691,H-Index,50,Ten Years
Owen Rambow,2042484151,H-Index,51,Ten Years
Dilek Hakkani-Tür,2090472531,H-Index,52,Ten Years
Janyce Wiebe,2118264585,H-Index,53,Ten Years
Steve J. Young,2125228453,H-Index,54,Ten Years
Andrew McCallum,2131293038,H-Index,55,Ten Years
Qun Liu,2573745738,H-Index,56,Ten Years
Oren Etzioni,57747768,H-Index,57,Ten Years
Arthur C. Graesser,197912803,H-Index,58,Ten Years
Sampo Pyysalo,305445708,H-Index,59,Ten Years
Joel R. Tetreault,2084122671,H-Index,60,Ten Years
Haizhou Li,2096728398,H-Index,61,Ten Years
Anna Korhonen,2110381519,H-Index,62,Ten Years
Jacob Eisenstein,2142862529,H-Index,63,Ten Years
Nianwen Xue,2153745389,H-Index,64,Ten Years
Trevor Cohn,2198766192,H-Index,65,Ten Years
Ryan T. McDonald,2336868835,H-Index,66,Ten Years
Min Zhang,2428533358,H-Index,67,Ten Years
Kyunghyun Cho,2462121670,H-Index,68,Ten Years
Claire Cardie,229573375,H-Index,69,Ten Years
Oliver Lemon,275989945,H-Index,70,Ten Years
Massimo Poesio,314690538,H-Index,71,Ten Years
Hal Daumé,1204061966,H-Index,72,Ten Years
Julia Hirschberg,1983359683,H-Index,73,Ten Years
Soujanya Poria,1992239148,H-Index,74,Ten Years
Mohit Bansal,2070810387,H-Index,75,Ten Years
Björn W. Schuller,2079380910,H-Index,76,Ten Years
Philipp Cimiano,2086393978,H-Index,77,Ten Years
Geoffrey Zweig,2090483681,H-Index,78,Ten Years
Tom M. Mitchell,2151014374,H-Index,79,Ten Years
James R. Glass,2154846939,H-Index,80,Ten Years
Holger Schwenk,2160549261,H-Index,81,Ten Years
Barry Haddow,2179150568,H-Index,82,Ten Years
Dipanjan Das,2181087466,H-Index,83,Ten Years
Michel Galley,2509907281,H-Index,84,Ten Years
Yue Zhang,2681817313,H-Index,85,Ten Years
Jason Weston,2945754415,H-Index,86,Ten Years
Jordan L. Boyd-Graber,337671685,H-Index,87,Ten Years
David R. Traum,693463813,H-Index,88,Ten Years
Mark Dredze,2023626662,H-Index,89,Ten Years
Andy Way,2110815193,H-Index,90,Ten Years
Xiaodan Zhu,2128951412,H-Index,91,Ten Years
Sophia Ananiadou,2141504082,H-Index,92,Ten Years
Jason D. Williams,2143360327,H-Index,93,Ten Years
Alan Ritter,2154095546,H-Index,94,Ten Years
Pushpak Bhattacharyya,2156071728,H-Index,95,Ten Years
Slav Petrov,2344539050,H-Index,96,Ten Years
Mark Johnson,2570615947,H-Index,97,Ten Years
Josef van Genabith,93711912,H-Index,98,Ten Years
Sebastian Padó,204135759,H-Index,99,Ten Years
Graham Neubig,277131583,H-Index,100,Ten Years
Christopher D. Manning,2149153931,Saliency,1,All
Tomas Mikolov,292626543,Saliency,2,All
Yoshua Bengio,161269817,Saliency,3,All
Jeffrey Dean,2429370538,Saliency,4,All
Gregory S. Corrado,2107276858,Saliency,5,All
Kai Chen,2146330397,Saliency,6,All
Ilya Sutskever,215131072,Saliency,7,All
Richard Socher,1964982643,Saliency,8,All
Kyunghyun Cho,2462121670,Saliency,9,All
Daniel Jurafsky,2089131864,Saliency,10,All
Quoc V. Le,2148448995,Saliency,11,All
Dzmitry Bahdanau,2509101809,Saliency,12,All
Philipp Koehn,2647056301,Saliency,13,All
Hermann Ney,2293758362,Saliency,14,All
Jason Weston,2945754415,Saliency,15,All
Andrew Y. Ng,2104401652,Saliency,16,All
Oriol Vinyals,2634174050,Saliency,17,All
Eduard H. Hovy,2046588481,Saliency,18,All
Martha Palmer,2135488253,Saliency,19,All
D. Klein,2618175022,Saliency,20,All
Rada Mihalcea,2068190112,Saliency,21,All
Noah A. Smith,2250998000,Saliency,22,All
Joakim Nivre,70153750,Saliency,23,All
Chris Dyer,2119216958,Saliency,24,All
Dan Roth,2122007671,Saliency,25,All
Christiane Fellbaum,2156989404,Saliency,26,All
Jianfeng Gao,2104437897,Saliency,27,All
Phil Blunsom,297118547,Saliency,28,All
Janyce Wiebe,2118264585,Saliency,29,All
Michael Collins,2170865064,Saliency,30,All
Kevin Knight,2330030585,Saliency,31,All
Franz Josef Och,2233053262,Saliency,32,All
Chris Callison-Burch,718457853,Saliency,33,All
Fabrizio Sebastiani,2130902957,Saliency,34,All
Li Deng,2101552792,Saliency,35,All
Salim Roukos,2336572873,Saliency,36,All
Mirella Lapata,2019867208,Saliency,37,All
Daniel Marcu,1853234685,Saliency,38,All
Holger Schwenk,2160549261,Saliency,39,All
Lillian Lee,2124867291,Saliency,40,All
Jun’ichi Tsujii,710867540,Saliency,41,All
Peter D. Turney,2084625574,Saliency,42,All
Xiaodong He,2106698597,Saliency,43,All
Andreas Stolcke,684032073,Saliency,44,All
Jeffrey Pennington,2517910439,Saliency,45,All
Roberto Navigli,3356812,Saliency,46,All
Ryan T. McDonald,2336868835,Saliency,47,All
James Pustejovsky,1991518691,Saliency,48,All
Christopher Potts,2114426036,Saliency,49,All
Geoffrey Zweig,2090483681,Saliency,50,All
Nizar Habash,2025107431,Saliency,51,All
Bo Pang,2129095822,Saliency,52,All
Pascal Vincent,2397241174,Saliency,53,All
Bart van Merriënboer,256273151,Saliency,54,All
Marco Baroni,2318310288,Saliency,55,All
Luke S. Zettlemoyer,334758317,Saliency,56,All
Fernando Pereira,2291088731,Saliency,57,All
Kathleen R. McKeown,613661480,Saliency,58,All
Claire Cardie,229573375,Saliency,59,All
Ido Dagan,356610775,Saliency,60,All
Andrew McCallum,2131293038,Saliency,61,All
James H. Martin,2154435596,Saliency,62,All
Timothy Baldwin,2436269535,Saliency,63,All
Steve J. Young,2125228453,Saliency,64,All
Regina Barzilay,2080327427,Saliency,65,All
Kishore Papineni,2307082980,Saliency,66,All
Philip Resnik,574844396,Saliency,67,All
George A. Miller,2122820242,Saliency,68,All
Eugene Charniak,103415842,Saliency,69,All
Steven Bethard,2133231644,Saliency,70,All
Todd Ward,2183616845,Saliency,71,All
Aaron C. Courville,2328522601,Saliency,72,All
Caglar Gulcehre,152899538,Saliency,73,All
Wen-tau Yih,2116578203,Saliency,74,All
Percy Liang,2171686691,Saliency,75,All
Alan W. Black,2138706875,Saliency,76,All
Raymond J. Mooney,2167433806,Saliency,77,All
Ian Horrocks,2010142017,Saliency,78,All
Hwee Tou Ng,2146810117,Saliency,79,All
Alex Waibel,2061074560,Saliency,80,All
Oren Etzioni,57747768,Saliency,81,All
Kenneth Ward Church,2172397963,Saliency,82,All
Vincent J. Della Pietra,659797136,Saliency,83,All
Owen Rambow,2042484151,Saliency,84,All
Robert L. Mercer,2327604212,Saliency,85,All
Yoav Goldberg,2144962531,Saliency,86,All
Mona T. Diab,2124289572,Saliency,87,All
Fethi Bougares,184786478,Saliency,88,All
Saif M. Mohammad,2105560112,Saliency,89,All
Yejin Choi,2133417374,Saliency,90,All
Steven Bird,2120683996,Saliency,91,All
Wei-Jing Zhu,2139306235,Saliency,92,All
David Yarowsky,2042800127,Saliency,93,All
Eneko Agirre,1956093140,Saliency,94,All
Yoon Kim,2516971438,Saliency,95,All
John Bauer,2607791192,Saliency,96,All
Dragomir R. Radev,678127074,Saliency,97,All
Graeme Hirst,2103053954,Saliency,98,All
Mihai Surdeanu,39770428,Saliency,99,All
Aravind K. Joshi,2101398122,Saliency,100,All
Jeffrey Pennington,2517910439,Prestige,1,All
Gregory S. Corrado,2107276858,Prestige,2,All
Kai Chen,2146330397,Prestige,3,All
Jeffrey Dean,2429370538,Prestige,4,All
Dzmitry Bahdanau,2509101809,Prestige,5,All
Ilya Sutskever,215131072,Prestige,6,All
Pascal Vincent,2397241174,Prestige,7,All
Bart van Merriënboer,256273151,Prestige,8,All
Oriol Vinyals,2634174050,Prestige,9,All
Tomas Mikolov,292626543,Prestige,10,All
Wei-Jing Zhu,2139306235,Prestige,11,All
Caglar Gulcehre,152899538,Prestige,12,All
Quoc V. Le,2148448995,Prestige,13,All
Bo Pang,2129095822,Prestige,14,All
Andrew Y. Ng,2104401652,Prestige,15,All
Yoon Kim,2516971438,Prestige,16,All
Yoshua Bengio,161269817,Prestige,17,All
Richard Socher,1964982643,Prestige,18,All
Kishore Papineni,2307082980,Prestige,19,All
Todd Ward,2183616845,Prestige,20,All
Aaron C. Courville,2328522601,Prestige,21,All
Jason Weston,2945754415,Prestige,22,All
Kyunghyun Cho,2462121670,Prestige,23,All
John Bauer,2607791192,Prestige,24,All
Fabrizio Sebastiani,2130902957,Prestige,25,All
Vincent J. Della Pietra,659797136,Prestige,26,All
Peter D. Turney,2084625574,Prestige,27,All
Christopher D. Manning,2149153931,Prestige,28,All
Fethi Bougares,184786478,Prestige,29,All
Lillian Lee,2124867291,Prestige,30,All
Franz Josef Och,2233053262,Prestige,31,All
Ryan T. McDonald,2336868835,Prestige,32,All
Christopher Potts,2114426036,Prestige,33,All
Michael Collins,2170865064,Prestige,34,All
Geoffrey Zweig,2090483681,Prestige,35,All
Salim Roukos,2336572873,Prestige,36,All
Wen-tau Yih,2116578203,Prestige,37,All
Mihai Surdeanu,39770428,Prestige,38,All
Percy Liang,2171686691,Prestige,39,All
Phil Blunsom,297118547,Prestige,40,All
George A. Miller,2122820242,Prestige,41,All
Daniel Jurafsky,2089131864,Prestige,42,All
Holger Schwenk,2160549261,Prestige,43,All
Oren Etzioni,57747768,Prestige,44,All
D. Klein,2618175022,Prestige,45,All
Steven Bethard,2133231644,Prestige,46,All
James H. Martin,2154435596,Prestige,47,All
Andrew McCallum,2131293038,Prestige,48,All
Christiane Fellbaum,2156989404,Prestige,49,All
Fernando Pereira,2291088731,Prestige,50,All
Andreas Stolcke,684032073,Prestige,51,All
Ian Horrocks,2010142017,Prestige,52,All
Xiaodong He,2106698597,Prestige,53,All
Janyce Wiebe,2118264585,Prestige,54,All
Luke S. Zettlemoyer,334758317,Prestige,55,All
Robert L. Mercer,2327604212,Prestige,56,All
Philipp Koehn,2647056301,Prestige,57,All
Yejin Choi,2133417374,Prestige,58,All
Li Deng,2101552792,Prestige,59,All
Kenneth Ward Church,2172397963,Prestige,60,All
Chris Dyer,2119216958,Prestige,61,All
Saif M. Mohammad,2105560112,Prestige,62,All
Regina Barzilay,2080327427,Prestige,63,All
Claire Cardie,229573375,Prestige,64,All
Daniel Marcu,1853234685,Prestige,65,All
Steven Bird,2120683996,Prestige,66,All
Yoav Goldberg,2144962531,Prestige,67,All
Jianfeng Gao,2104437897,Prestige,68,All
Noah A. Smith,2250998000,Prestige,69,All
Eugene Charniak,103415842,Prestige,70,All
Chris Callison-Burch,718457853,Prestige,71,All
Roberto Navigli,3356812,Prestige,72,All
Marco Baroni,2318310288,Prestige,73,All
David Yarowsky,2042800127,Prestige,74,All
Mirella Lapata,2019867208,Prestige,75,All
Rada Mihalcea,2068190112,Prestige,76,All
Hwee Tou Ng,2146810117,Prestige,77,All
Steve J. Young,2125228453,Prestige,78,All
Raymond J. Mooney,2167433806,Prestige,79,All
Dragomir R. Radev,678127074,Prestige,80,All
Philip Resnik,574844396,Prestige,81,All
Joakim Nivre,70153750,Prestige,82,All
Kevin Knight,2330030585,Prestige,83,All
Eduard H. Hovy,2046588481,Prestige,84,All
Dan Roth,2122007671,Prestige,85,All
Hermann Ney,2293758362,Prestige,86,All
Martha Palmer,2135488253,Prestige,87,All
Ido Dagan,356610775,Prestige,88,All
Alan W. Black,2138706875,Prestige,89,All
James Pustejovsky,1991518691,Prestige,90,All
Kathleen R. McKeown,613661480,Prestige,91,All
Mona T. Diab,2124289572,Prestige,92,All
Nizar Habash,2025107431,Prestige,93,All
Jun’ichi Tsujii,710867540,Prestige,94,All
Graeme Hirst,2103053954,Prestige,95,All
Eneko Agirre,1956093140,Prestige,96,All
Owen Rambow,2042484151,Prestige,97,All
Timothy Baldwin,2436269535,Prestige,98,All
Aravind K. Joshi,2101398122,Prestige,99,All
Alex Waibel,2061074560,Prestige,100,All
M. A. K. Halliday,2589294338,Citations*,1,All
Christopher D. Manning,2149153931,Citations*,2,All
Noam Chomsky,2049461923,Citations*,3,All
Tomas Mikolov,292626543,Citations*,4,All
Yoshua Bengio,161269817,Citations*,5,All
Daniel Jurafsky,2089131864,Citations*,6,All
George A. Miller,2122820242,Citations*,7,All
Christiane Fellbaum,2156989404,Citations*,8,All
Jeffrey Dean,2429370538,Citations*,9,All
Gregory S. Corrado,2107276858,Citations*,10,All
Kai Chen,2146330397,Citations*,11,All
Philipp Koehn,2647056301,Citations*,12,All
Thomas R. Gruber,2114115367,Citations*,13,All
Ilya Sutskever,215131072,Citations*,14,All
Ruqaiya Hasan,2790986719,Citations*,15,All
Kenneth Ward Church,2172397963,Citations*,16,All
Ivan A. Sag,189016263,Citations*,17,All
Richard Socher,1964982643,Citations*,18,All
Martha Palmer,2135488253,Citations*,19,All
Hermann Ney,2293758362,Citations*,20,All
Thomas K. Landauer,2114332599,Citations*,21,All
Douglas Biber,580177505,Citations*,22,All
Robert L. Mercer,2327604212,Citations*,23,All
Vincent J. Della Pietra,659797136,Citations*,24,All
Kyunghyun Cho,2462121670,Citations*,25,All
Fabrizio Sebastiani,2130902957,Citations*,26,All
Mitchell P. Marcus,2167829816,Citations*,27,All
Eduard H. Hovy,2046588481,Citations*,28,All
Rod Ellis,2308571788,Citations*,29,All
Jack C. Richards,2130175591,Citations*,30,All
James L. McClelland,2129568668,Citations*,31,All
Quoc V. Le,2148448995,Citations*,32,All
Daniel Marcu,1853234685,Citations*,33,All
Mark S. Seidenberg,2083885058,Citations*,34,All
D. Klein,2618175022,Citations*,35,All
Rada Mihalcea,2068190112,Citations*,36,All
Dzmitry Bahdanau,2509101809,Citations*,37,All
Kevin Knight,2330030585,Citations*,38,All
Eugene Charniak,103415842,Citations*,39,All
Peter F. Brown,2128083561,Citations*,40,All
James Pustejovsky,1991518691,Citations*,41,All
Willem J. M. Levelt,2148657795,Citations*,42,All
Stephen Della Pietra,2256065893,Citations*,43,All
Franz Josef Och,2233053262,Citations*,44,All
Lillian Lee,2124867291,Citations*,45,All
Michael Collins,2170865064,Citations*,46,All
Fernando Pereira,2291088731,Citations*,47,All
Jeffrey L. Elman,2014120117,Citations*,48,All
Salim Roukos,2336572873,Citations*,49,All
Lawrence R. Rabiner,2020830328,Citations*,50,All
Andreas Stolcke,684032073,Citations*,51,All
Hinrich Schütze,2787602311,Citations*,52,All
Walter Kintsch,103109707,Citations*,53,All
Aravind K. Joshi,2101398122,Citations*,54,All
Kathleen R. McKeown,613661480,Citations*,55,All
